Orthogroup	DM_TRX
OG0006987	FBgn0027506.p1
OG0007009	FBgn0031450.p5
OG0007011	FBgn0033610.p1
OG0007013	FBgn0035577.p1
OG0007142	FBgn0034249.p1
OG0007165	FBgn0037364.p1
OG0007174	FBgn0033899.p1
OG0007177	FBgn0038673.p1
OG0007178	FBgn0034700.p1
OG0007194	FBgn0050441.p1
OG0007197	FBgn0035540.p1
OG0007202	FBgn0035255.p1
OG0007205	FBgn0030646.p1
OG0007217	FBgn0036305.p2
OG0007231	FBgn0034481.p1
OG0007231	FBgn0034592.p1
OG0007236	FBgn0031596.p1
OG0007243	FBgn0031315.p4
OG0007251	FBgn0036031.p1
OG0007252	FBgn0034361.p1
OG0007257	FBgn0051865.p1
OG0007257	FBgn0051866.p1
OG0007265	FBgn0035675.p1
OG0007266	FBgn0011206.p1
OG0007286	FBgn0031774.p1
OG0007379	FBgn0034704.p1
OG0007380	FBgn0034071.p1
OG0007382	FBgn0051156.p4
OG0007390	FBgn0030716.p6
OG0007402	FBgn0029848.p1
OG0007402	FBgn0040069.p1
OG0007402	FBgn0052750.p1
OG0007402	FBgn0052751.p1
OG0007417	FBgn0036545.p1
OG0007594	FBgn0036236.p1
OG0007609	FBgn0036652.p1
OG0007616	FBgn0050185.p1
OG0007618	FBgn0030357.p1
OG0007640	FBgn0038892.p1
OG0007640	FBgn0085486.p1
OG0007641	FBgn0031690.p1
OG0007647	FBgn0038246.p1
OG0007684	FBgn0039767.p1
OG0007686	FBgn0029995.p1
OG0007741	FBgn0033738.p1
OG0007756	FBgn0040964.p1
OG0007810	FBgn0031815.p1
OG0007832	FBgn0025820.p1
OG0008099	FBgn0001084.p1
OG0008184	FBgn0038531.p1
OG0008193	FBgn0039673.p1
OG0008197	FBgn0035035.p1
OG0008278	FBgn0039265.p1
OG0008345	FBgn0051057.p1
OG0008347	FBgn0039405.p2
OG0008377	FBgn0031773.p1
OG0008394	FBgn0030914.p1
OG0008399	FBgn0004003.p1
OG0008424	FBgn0085412.p13
OG0008706	FBgn0032446.p1
OG0008728	FBgn0039638.p1
OG0008741	FBgn0037556.p3
OG0008754	FBgn0038536.p1
OG0008761	FBgn0036846.p1
OG0008792	FBgn0039601.p1
OG0008794	FBgn0035952.p1
OG0008827	FBgn0030892.p3
OG0008975	FBgn0086679.p1
OG0009051	FBgn0032724.p1
OG0009061	FBgn0039290.p1
OG0009066	FBgn0053052.p1
OG0009476	FBgn0031783.p1
OG0010318	FBgn0035407.p1
OG0010708	FBgn0003114.p1
OG0010738	FBgn0035164.p1
OG0011381	FBgn0039157.p15
OG0011814	FBgn0034314.p1
OG0011827	FBgn0038532.p1
OG0013378	FBgn0004377.p1
